App ID|File Name|page_name | page_method | ident | source | sink|TP
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bindMail/bindMail|sendMessage|o|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|themeLoupan|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|bintheme|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|searchlist|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|bangdanData|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|getKeywords|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|userhistory|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|userhistory|a|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|qkHistory|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|delItemHistory|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|loginhistory|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/bjnewhouseSearch/search|loginhistory|e|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/page/housetypelist/housetypelist|followLayout|s|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/bjnewhouseDetail/detail|wtGuanxi|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/bjnewhouseDetail/detail|getData|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/bjnewhouseDetail/detail|focusApi|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/bjnewhouseDetail/detail|dingApi|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/bjnewhouseDetail/detail|quxiaoDingApi|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/bjnewhouseDetail/detail|getBrokerShareInfo|data|wx.getStorageSync|wx.request|0
wxaf705dee544e08d9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaf705dee544e08d9|bjNewHouse/bjnewhouseDetail/detail|getBrokerShareInfo|a|wx.getStorageSync|wx.request|0
wxb9a5c6be8df9a628|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxb9a5c6be8df9a628|mine/mine|changeAvatar|i|wx.chooseMedia|wx.uploadFile|0
wxb9a5c6be8df9a628|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxb9a5c6be8df9a628|sign_in/sign_in|getCoordinate|e|wx.getLocation|wx.request|0
wx23566605682e9422|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx23566605682e9422|moment/add/index|chooseImg|o|wx.chooseMedia|wx.uploadFile|0
wxb6e388b2e51840be|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxb6e388b2e51840be|noncar/wantinsure/insuranceCargo/insuranceCargo|queryProtocolMsg|m|wx.getStorageSync|wx.request|0
wxb6e388b2e51840be|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxb6e388b2e51840be|noncar/wantinsure/insuranceCargo/insuranceCargo|queryProtocolMsg|p|wx.getStorageSync|wx.request|0
wxb6e388b2e51840be|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxb6e388b2e51840be|noncar/wantinsure/insuranceCargo/insuranceCargo|queryOrderPayStatus|r|wx.getStorageSync|wx.request|0
wxcd799209b5be4f8d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxcd799209b5be4f8d|auth/auth|bindGetUserInfo|e|wx.getUserInfo|wx.request|0
wx4a361d30aa95f0e7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx4a361d30aa95f0e7|manifest/add/index|sendFile|o|wx.getStorageSync|wx.uploadFile|0
wx4a361d30aa95f0e7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx4a361d30aa95f0e7|userVerify/index|uploadFile|s|wx.getStorageSync|wx.uploadFile|0
wx68b00bbff4c69cc9|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx68b00bbff4c69cc9|jkcp/health/health|onLoad|a|wx.getUserInfo|wx.request|0
wxca7d261cdd049ad1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxca7d261cdd049ad1|index/device/install/install|afterupload|jwt|wx.getStorageSync|wx.uploadFile|0
wxca7d261cdd049ad1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxca7d261cdd049ad1|index/deviceadd/deviceadd|pickPic|filepath|wx.chooseMedia|wx.uploadFile|0
wxca7d261cdd049ad1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxca7d261cdd049ad1|index/deviceadd/deviceadd|pickPic|jwt|wx.getStorageSync|wx.uploadFile|0
wxca7d261cdd049ad1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxca7d261cdd049ad1|index/device/changecom/changecom|afterupload|jwt|wx.getStorageSync|wx.uploadFile|0
wxca7d261cdd049ad1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxca7d261cdd049ad1|my/myidcard/myidcard|handlePic|filepath|wx.chooseMedia|wx.uploadFile|0
wxca7d261cdd049ad1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxca7d261cdd049ad1|my/myidcard/myidcard|handlePic|jwt|wx.getStorageSync|wx.uploadFile|0
wxca7d261cdd049ad1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxca7d261cdd049ad1|index/device/comment/comment|afterupload|jwt|wx.getStorageSync|wx.uploadFile|0
wx0c6d83f97d4c044c|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx0c6d83f97d4c044c|patientProDetails/patientProDetails|signup|o|wx.getStorageSync|wx.request|0
wx20d442342f4ed636|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx20d442342f4ed636|index/wx_pay|onLoad|e|wx.getStorage|wx.request|0
wx20d442342f4ed636|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx20d442342f4ed636|index/smrzitrm|formSubmit|n|wx.getStorage|wx.navigateBackMiniProgram|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|contacts/details|onLoad|t|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|contacts/judicialDetail|onLoad|e|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|contacts/personDetail|onLoad|t|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|message/message|getMessageInfo|a|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|index/index|getMessageRemind|a|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|index/index|getUserRole|t|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|search/search|getCaseListPage|e|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|search/search|getCaseListPage|s|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|contacts/list|getpersonList|t|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|contacts/list|getlawyerList|t|wx.getStorageSync|wx.request|0
wx751929de0a372d08|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx751929de0a372d08|contacts/list|getjudicialList|t|wx.getStorageSync|wx.request|0
wx51ae8521e0eccfab|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx51ae8521e0eccfab|mine/editInfo/editInfo|submitInfo|n|wx.getStorageSync|wx.uploadFile|0
wx0747dd1b3b398ee4|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx0747dd1b3b398ee4|home/index|userLogin|loginOver|wx.getStorage|wx.request|0
wx7844ea7061ca50bf|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx7844ea7061ca50bf|service_record/list|exportData|s|wx.getStorageSync|wx.request|0
wxc5c46fd9ac118268|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxc5c46fd9ac118268|muban/muban|sign|e|wx.getUserProfile|wx.request|0
wxc5c46fd9ac118268|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxc5c46fd9ac118268|muban/muban|loginsign|e|wx.getUserProfile|wx.request|0
wxe84cc8c1e089f2da|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxe84cc8c1e089f2da|home/home|translate|t|wx.getStorageSync|wx.navigateToMiniProgram|0
wxda7d95b5f040ec63|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxda7d95b5f040ec63|login/login2|getUserProfile|n|wx.getUserProfile|wx.request|0
wxa027f226179d34a5|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa027f226179d34a5|walking/walkingDetail|getUnionId|o|wx.getStorageSync|wx.request|0
wxa027f226179d34a5|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa027f226179d34a5|walking/walkingDetail|getUnionId|s|wx.getWeRunData|wx.request|0
wxa027f226179d34a5|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa027f226179d34a5|walking/walkingDetail|getUnionId|n|wx.getWeRunData|wx.request|0
wx7bec978dba83376c|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx7bec978dba83376c|clues_report_anonymity/clues_report_anonymity|choose_vedio|s|wx.chooseVideo|wx.uploadFile|0
wx7bec978dba83376c|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx7bec978dba83376c|clues_report_anonymity/clues_report_anonymity|choose_vedio|n|wx.chooseVideo|wx.uploadFile|0
wx1b8ddf8bb94710fa|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx1b8ddf8bb94710fa|evaluate/complaint/complaint|submitForm|o|wx.getStorageSync|wx.request|0
wx1b8ddf8bb94710fa|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx1b8ddf8bb94710fa|alreadyEvaluated/viewComplaints/viewComplaints|updateComplaint|t|wx.getStorageSync|wx.request|0
wxa2257ec9f308ccfe|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa2257ec9f308ccfe|gukedengj/gukedengj|verification|n|wx.getStorageSync|wx.request|0
wxa2257ec9f308ccfe|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa2257ec9f308ccfe|addbusiness/addbusiness|verification|n|wx.getStorageSync|wx.request|0
wxd028b316d4eff7b7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxd028b316d4eff7b7|job/company/center/company_baseinfo/companyBaseinfo|onLoad|n|wx.getStorageSync|wx.request|0
wxd028b316d4eff7b7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxd028b316d4eff7b7|job/company/center/company_baseinfo/companyBaseinfo|onLoad|c|wx.getStorageSync|wx.request|0
wxd028b316d4eff7b7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxd028b316d4eff7b7|job/person/center/person_get_job/personGetJob|onShow|o|wx.getStorageSync|wx.request|0
wxd028b316d4eff7b7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxd028b316d4eff7b7|job/company/center/company_baseinfo_temp/companyBaseinfoTemp|onLoad|o|wx.getStorageSync|wx.request|0
wxd028b316d4eff7b7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxd028b316d4eff7b7|job/person/center/person_make_job/personMakeJob|onShow|o|wx.getStorageSync|wx.request|0
wxd028b316d4eff7b7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxd028b316d4eff7b7|website/job/login_page/login|autoLogin|o|wx.getStorageSync|wx.request|0
wxd028b316d4eff7b7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxd028b316d4eff7b7|website/job/login_page/login|autoLogin|n|wx.getStorageSync|wx.request|0
wxd028b316d4eff7b7|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxd028b316d4eff7b7|job/company/center/company_index/company_index|selectOne|t|wx.getStorageSync|wx.request|0
wx54652753f168cfa4|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx54652753f168cfa4|demo5/demo5|daka|s|wx.getWeRunData|wx.request|0
wx54652753f168cfa4|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx54652753f168cfa4|demo6/demo6|daka|s|wx.getWeRunData|wx.request|0
wx681b1e78da02dd16|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx681b1e78da02dd16|faxian/index|getTuijianInfo|custNo|wx.getStorageSync|wx.request|0
wx2b3953dc471144df|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx2b3953dc471144df|clues_report_anonymity/clues_report_anonymity|choose_vedio|s|wx.chooseVideo|wx.uploadFile|0
wx2b3953dc471144df|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx2b3953dc471144df|clues_report_anonymity/clues_report_anonymity|choose_vedio|n|wx.chooseVideo|wx.uploadFile|0
wxe01f32af4cfde19c|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxe01f32af4cfde19c|materials/materials|get_ywbl_data|i|wx.getStorageSync|wx.request|0
wxe01f32af4cfde19c|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxe01f32af4cfde19c|materials/materials|onLoad|t|wx.getStorageSync|wx.request|0
wxe01f32af4cfde19c|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxe01f32af4cfde19c|materials/materials|onLoad|r|wx.getStorageSync|wx.request|0
wxc0b63daeace573f1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxc0b63daeace573f1|area-my/UploadProofMaterials/UploadProofMaterials|openPhotoXLFilePath|a|wx.chooseMedia|wx.uploadFile|0
wxc0b63daeace573f1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxc0b63daeace573f1|area-my/UploadProofMaterials/UploadProofMaterials|openPhotoZKFilePath|a|wx.chooseMedia|wx.uploadFile|0
wxc0b63daeace573f1|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxc0b63daeace573f1|area-test/questionUnits/shortAnswer/shortAnswer|chooseVideo|i|wx.chooseVideo|wx.uploadFile|0
wxfe5a3dddf9cb33ab|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxfe5a3dddf9cb33ab|reportForms/reportForms|getlist|e|wx.getStorage|wx.request|0
wx88ef825285aceddc|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx88ef825285aceddc|index/index|liebiao|t|wx.getStorageSync|wx.request|0
wx88ef825285aceddc|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx88ef825285aceddc|xianchangbilu/index|submitBl|n|wx.getStorageSync|wx.request|0
wx88ef825285aceddc|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx88ef825285aceddc|monitor/index|liebiao|t|wx.getStorageSync|wx.request|0
wx88ef825285aceddc|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx88ef825285aceddc|monitor/index|getLm|t|wx.getStorageSync|wx.request|0
wx88ef825285aceddc|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx88ef825285aceddc|yijianshu/index|submitData|a|wx.getStorageSync|wx.request|0
wx88ef825285aceddc|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx88ef825285aceddc|saoma/saoma|jiancha|n|wx.getStorage|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|zph/zphIndex/zphIndex|pageInit|a|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|zph/zphIndex/zphIndex|joinXzMs|a|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|zph/zphIndex/zphIndex|joinZphMs|a|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|myyaoqing/myyaoqing|onLoad|o|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|InMy/InMy|editWorkHistroy|o|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|testPay/testPay|topay|o|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|qy/jianliview/jianliview|editMainMessage|a|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|qy/jianliview/jianliview|editWorkHistroy|a|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|xzIndex/xzIndex|joinXzMs|e|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|xzIndex/xzIndex|joinZphMs|e|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|qy/qyWode/qyWode|onLoad|t|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|xiaoyuan/photoupload/photoupload|chooseFile|t|wx.chooseMedia|wx.uploadFile|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|xiaoyuan/photoupload/photoupload|chooseFile|a|wx.chooseMedia|wx.uploadFile|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|qy/resumePreview/resumePreview|editMainMessage|a|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|qy/resumePreview/resumePreview|editWorkHistroy|a|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|index/index|toQy|e|wx.getStorageSync|wx.request|0
wxa3c8a9919ed70d0d|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxa3c8a9919ed70d0d|index/index|getZhinengtuijianzhiwei|e|wx.getStorageSync|wx.request|0
wxaada2d708ee58238|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaada2d708ee58238|login/grant-login/grant-login|wxScan|t|wx.getStorageSync|wx.request|0
wxaada2d708ee58238|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaada2d708ee58238|index/index|loginInfo|t|wx.getStorageSync|wx.request|0
wxaada2d708ee58238|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxaada2d708ee58238|login/login|wxScan|e|wx.getStorageSync|wx.request|0
wxf4ca45804c1f1024|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxf4ca45804c1f1024|search/search|mySearchFunction|o|wx.getStorageSync|wx.request|0
wxf4ca45804c1f1024|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxf4ca45804c1f1024|list/list|onLoad|i|wx.getStorageSync|wx.request|0
wxf4ca45804c1f1024|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxf4ca45804c1f1024|list/list|mySearchFunction|a|wx.getStorageSync|wx.request|0
wxf4ca45804c1f1024|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxf4ca45804c1f1024|list/list|mySearchFunctionByLocation|i|wx.getStorageSync|wx.request|0
wxf4ca45804c1f1024|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxf4ca45804c1f1024|calendar/calendar|ihgSubscribeNavigate|h|wx.getStorageSync|wx.navigateToMiniProgram|0
wxf4ca45804c1f1024|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxf4ca45804c1f1024|calendar/calendar|ihgSubscribeNavigate_v2|r|wx.getStorageSync|wx.openEmbeddedMiniProgram|0
wxf4ca45804c1f1024|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxf4ca45804c1f1024|calendar/calendar|getBook|i|wx.getStorageSync|wx.navigateToMiniProgram|0
wxf4ca45804c1f1024|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wxf4ca45804c1f1024|calendar/calendar|getBook_v2|a|wx.getStorageSync|wx.openEmbeddedMiniProgram|0
wx55f2a33239cc2fa5|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx55f2a33239cc2fa5|pay/index|onLoad|o|wx.getStorageSync|wx.request|0
wx5251b7789a97983f|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx5251b7789a97983f|managerList/managerList|getManagerList|data|wx.getStorageSync|wx.request|0
wx5251b7789a97983f|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx5251b7789a97983f|managerList/managerList|setManager|data|wx.getStorageSync|wx.request|0
wx5251b7789a97983f|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx5251b7789a97983f|managerList/managerList|setManager|e|wx.getStorageSync|wx.request|0
wx5251b7789a97983f|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx5251b7789a97983f|managerList/managerList|forbidDeviceBinder|data|wx.getStorageSync|wx.request|0
wx5251b7789a97983f|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx5251b7789a97983f|managerList/managerList|unforbidDeviceBinder|data|wx.getStorageSync|wx.request|0
wx5251b7789a97983f|/media/dataj/wechat-devtools-linux/testing/auto-testing/data/newcrawl/pkg_unpack/wx5251b7789a97983f|myinfo/myinfo|bindDevice|s|wx.getStorageSync|wx.request|0
